Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL4764182,,0,436.9,0,3.72,30g,COCCNC(=O)c1n[nH]c2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)ccc12,IC50,'=',71,nM,7.15,,,UO_0000065,16.36,0.31,3.43,8.03,0,CHEMBL4709468,Inhibition of full length recombinant human N-terminal GST/His6-tagged PAK1 expressed in sf9 insect cells using tetra LRRWSLG as substrate preincubated for 20 min followed by [gamma33P]ATP addition and measured after 120 mins by Hotspot assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4706541,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr
CHEMBL4741285,,0,391.47,0,3.7,8b,O=C(CCN1CCCCC1)Nc1ccc2c(c1)/C(=C\c1ccc(O)cc1)C(=O)N2,IC50,'=',13170,nM,4.88,,,UO_0000065,12.47,0.23,1.18,5.98,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4743541,,0,417.47,0,2.72,10m,O=C(CCN1CCOCC1)Nc1ccc2c(c1)/C(=C\c1ccc3[nH]ncc3c1)C(=O)N2,IC50,'=',4350,nM,5.36,,,UO_0000065,12.84,0.24,2.64,5.4,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4792139,,0,416.28,0,3.22,6f,O=C(Nc1ccc(Br)cc1)N1CCC(Nc2ncnc3[nH]ncc23)CC1,IC50,'=',17890,nM,4.75,,,UO_0000065,11.4,0.25,1.53,4.8,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL4788906,,0,381.51,0,3.24,6n,Cc1cccc(C)c1NC(=S)N1CCC(Nc2ncnc3[nH]ncc23)CC1,IC50,'=',7360,nM,5.13,,,UO_0000065,13.45,0.26,1.89,6.28,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL4793597,,0,340.36,0,1.89,7e,O=C(NC1CCN(c2ncnc3[nH]ncc23)CC1)c1ccc(F)cc1,IC50,'=',4540,nM,5.34,,,UO_0000065,15.7,0.29,3.45,6.16,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL2403058,,0,469.38,0,4.83,4,COc1cc(Nc2ncc(Cl)c(-c3cc(Cl)cc(C#N)c3)n2)ccc1N1CCN(C)CC1,IC50,'=',227,nM,6.64,,,UO_0000065,14.15,0.28,1.81,8.59,0,CHEMBL2404585,Inhibition of human recombinant PAK1 using MBP as substrate by scintillation counting analysis in presence of [gamma-32P]ATP,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL2401639,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,None,
CHEMBL4789576,,0,416.91,1,5.39,23d,Cc1cccc(-c2ccc(-c3ccc4c(C(=O)NCC5CC5)n[nH]c4c3)c(Cl)c2)n1,IC50,'=',229,nM,6.64,,,UO_0000065,15.93,0.3,1.25,9.4,0,CHEMBL4709468,Inhibition of full length recombinant human N-terminal GST/His6-tagged PAK1 expressed in sf9 insect cells using tetra LRRWSLG as substrate preincubated for 20 min followed by [gamma33P]ATP addition and measured after 120 mins by Hotspot assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4706541,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr
CHEMBL3128043,PF-03758309,1,490.64,0,4.53,1; PF-3758309,Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,IC50,'=',36,nM,7.44,,,UO_0000065,15.17,0.29,2.91,7.29,0,CHEMBL4767519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765244,1,Scientific Literature,Eur J Med Chem,2020,None,
CHEMBL4793210,,0,391.26,0,3.38,5j,O=C(c1cccc(Cl)c1Cl)N1CCC(Nc2ncnc3[nH]ncc23)CC1,IC50,'=',6770,nM,5.17,,,UO_0000065,13.21,0.27,1.79,5.96,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL3597013,,0,507.06,2,5.2,FRAX597,CCn1c(Nc2ccc(N3CCN(C)CC3)cc2)ncc(-c2ccc(-c3cncs3)cc2Cl)c1=O,IC50,'=',88,nM,7.06,,,UO_0000065,13.91,0.28,1.86,10.64,0,CHEMBL3598617,Inhibition of PAK1 (unknown origin) expressed in cryopreserved human MCF10A cells assessed as reduction in enzyme phosphorylation at Ser144 residue,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MCF-10A,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3596182,1,Scientific Literature,MedChemComm,2014,CHEMBL3307364,
CHEMBL4761972,,0,414.51,0,4.48,8e,O=C(CCN1CCCCC1)Nc1ccc2c(c1)/C(=C\c1c[nH]c3ccccc13)C(=O)N2,IC50,'=',5770,nM,5.24,,,UO_0000065,12.64,0.23,0.76,6.78,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4799887,,0,393.44,0,2.55,10a,O=C(CCN1CCOCC1)Nc1ccc2c(c1)/C(=C\c1ccc(O)cc1)C(=O)N2,IC50,'=',3410,nM,5.47,,,UO_0000065,13.9,0.26,2.92,6.01,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL3770186,,0,518.07,2,5.04,1; FRAX1036,CCn1c(=O)c(-c2ccc(-c3cncc(C)n3)cc2Cl)cc2cnc(NCCC3CCN(C)CC3)nc21,IC50,'=',222,nM,6.65,,,UO_0000065,12.84,0.25,1.61,7.49,0,CHEMBL3772526,Inhibition of PAK1 in human EBC1 cells assessed as reduction in levels of MEK phosphorylation at S298 residue after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3769359,1,Scientific Literature,ACS Med. Chem. Lett.,2015,None,
CHEMBL4787358,,0,483.96,0,4.71,30m,Cc1cccn(-c2ccc(-c3ccc4c(C(=O)NCCc5ccncc5)n[nH]c4c3)c(Cl)c2)c1=O,IC50,'=',21,nM,7.68,,,UO_0000065,15.86,0.3,2.97,8.29,0,CHEMBL4709468,Inhibition of full length recombinant human N-terminal GST/His6-tagged PAK1 expressed in sf9 insect cells using tetra LRRWSLG as substrate preincubated for 20 min followed by [gamma33P]ATP addition and measured after 120 mins by Hotspot assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4706541,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr
CHEMBL4798737,,0,371.83,0,3.11,6d,O=C(Nc1cccc(Cl)c1)N1CCC(Nc2ncnc3[nH]ncc23)CC1,IC50,'=',7180,nM,5.14,,,UO_0000065,13.83,0.27,2.03,5.2,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL4779077,,0,390.37,0,2.77,7h,O=C(NC1CCN(c2ncnc3[nH]ncc23)CC1)c1cccc(C(F)(F)F)c1,IC50,'=',2510,nM,5.6,,,UO_0000065,14.35,0.27,2.83,6.45,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL4776761,,0,406.28,0,3.45,8h,O=C(Nc1ccc(Cl)c(Cl)c1)NC1CCN(c2ncnc3[nH]ncc23)CC1,IC50,'=',2290,nM,5.64,,,UO_0000065,13.88,0.29,2.19,5.71,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL4750093,,0,422.87,0,3.06,30f,Cc1cccn(-c2ccc(-c3ccc4c(C(=O)NCCO)n[nH]c4c3)c(Cl)c2)c1=O,IC50,'=',66,nM,7.18,,,UO_0000065,16.98,0.33,4.12,7.18,0,CHEMBL4709468,Inhibition of full length recombinant human N-terminal GST/His6-tagged PAK1 expressed in sf9 insect cells using tetra LRRWSLG as substrate preincubated for 20 min followed by [gamma33P]ATP addition and measured after 120 mins by Hotspot assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4706541,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr
CHEMBL3769981,,0,503.99,1,3.84,9,CCNc1ncc2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)c(=O)n(CC3CCNC(=O)C3)c2n1,IC50,'=',813,nM,6.09,,,UO_0000065,12.08,0.23,2.25,5.31,0,CHEMBL3772526,Inhibition of PAK1 in human EBC1 cells assessed as reduction in levels of MEK phosphorylation at S298 residue after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3769359,1,Scientific Literature,ACS Med. Chem. Lett.,2015,None,
CHEMBL3128043,PF-03758309,1,490.64,0,4.53,1; PF-3758309,Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,IC50,'=',14,nM,7.85,,,UO_0000065,16.01,0.31,3.32,7.69,0,CHEMBL4768658,Inhibition of PAK1 (unknown origin) using Syntide2 peptide as substrate by pyruvate kinase/LDH dehydrogenase coupled assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,
CHEMBL4798937,,0,489.45,0,4.66,6r,FC(F)(F)c1cc(NC(=S)N2CCC(Nc3ncnc4[nH]ncc34)CC2)cc(C(F)(F)F)c1,IC50,'=',8710,nM,5.06,,,UO_0000065,10.34,0.21,0.4,6.19,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL4777980,,0,417.47,0,2.72,10k; ZMF-005,O=C(CCN1CCOCC1)Nc1ccc2c(c1)/C(=C\c1n[nH]c3ccccc13)C(=O)N2,IC50,'=',220,nM,6.66,,,UO_0000065,15.95,0.29,3.94,6.7,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4793325,,0,389.42,0,2.92,5e,O=C1Nc2ccc(NC(=O)N3CCOCC3)cc2/C1=C\c1ccc2[nH]ncc2c1,IC50,'=',25390,nM,4.59,,,UO_0000065,11.8,0.22,1.68,4.63,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL3596928,,0,473.92,0,4.83,31,COc1nn(C)cc1-c1cnc2[nH]cc(C(=O)c3ccc(COc4cccnc4)cc3Cl)c2c1,IC50,'=',130,nM,6.89,,,UO_0000065,14.53,0.28,2.06,7.25,0,CHEMBL3598610,Inhibition of human PAK1 kinase domain incubated for 120 mins using fluorescent 5-FAM-KPDRKKRYTVVGNPY-amide peptide substrate and ATP by caliper off-chip incubation mobility shift assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3596182,1,Scientific Literature,MedChemComm,2014,None,
CHEMBL3596922,,0,449.94,0,4.07,25,CN1CCC(n2cc(-c3cnc4[nH]cc(C(=O)c5ccc(CO)cc5Cl)c4c3)cn2)CC1,IC50,'=',12,nM,7.92,,,UO_0000065,17.6,0.34,3.85,9.1,0,CHEMBL3598610,Inhibition of human PAK1 kinase domain incubated for 120 mins using fluorescent 5-FAM-KPDRKKRYTVVGNPY-amide peptide substrate and ATP by caliper off-chip incubation mobility shift assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3596182,1,Scientific Literature,MedChemComm,2014,None,
CHEMBL4791897,,0,415.5,0,3.87,8f,O=C(CCN1CCCCC1)Nc1ccc2c(c1)/C(=C\c1ccc3[nH]ncc3c1)C(=O)N2,IC50,'=',11560,nM,4.94,,,UO_0000065,11.88,0.22,1.07,5.48,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4743990,,0,365.43,0,3.59,8a,O=C(CCN1CCCCC1)Nc1ccc2c(c1)/C(=C\c1ccco1)C(=O)N2,IC50,'=',9560,nM,5.02,,,UO_0000065,13.74,0.25,1.43,6.73,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4784560,,0,476.96,0,4.5,30p,Cc1cccn(-c2ccc(-c3ccc4c(C(=O)NCC5CCOCC5)n[nH]c4c3)c(Cl)c2)c1=O,IC50,'=',42,nM,7.38,,,UO_0000065,15.47,0.3,2.88,8.29,0,CHEMBL4709468,Inhibition of full length recombinant human N-terminal GST/His6-tagged PAK1 expressed in sf9 insect cells using tetra LRRWSLG as substrate preincubated for 20 min followed by [gamma33P]ATP addition and measured after 120 mins by Hotspot assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4706541,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr
CHEMBL4758500,,0,469.93,0,4.67,30l,Cc1cccn(-c2ccc(-c3ccc4c(C(=O)NCc5ccncc5)n[nH]c4c3)c(Cl)c2)c1=O,IC50,'=',9.8,nM,8.01,,,UO_0000065,17.04,0.32,3.34,8.64,0,CHEMBL4709468,Inhibition of full length recombinant human N-terminal GST/His6-tagged PAK1 expressed in sf9 insect cells using tetra LRRWSLG as substrate preincubated for 20 min followed by [gamma33P]ATP addition and measured after 120 mins by Hotspot assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4706541,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr
CHEMBL4791047,,0,367.41,0,2.47,6c,COc1ccc(NC(=O)N2CCC(Nc3ncnc4[nH]ncc34)CC2)cc1,IC50,'=',13760,nM,4.86,,,UO_0000065,13.23,0.25,2.39,4.5,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL4791617,,0,383.48,0,2.63,6o,COc1ccc(NC(=S)N2CCC(Nc3ncnc4[nH]ncc34)CC2)cc1,IC50,'=',15110,nM,4.82,,,UO_0000065,12.57,0.24,2.19,5.3,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL4783933,,0,364.45,0,2.68,7c,Cc1cc(C)c(C(=O)NC2CCN(c3ncnc4[nH]ncc34)CC2)c(C)c1,IC50,'=',6770,nM,5.17,,,UO_0000065,14.18,0.26,2.49,5.96,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL3770295,,0,507.98,1,3.01,11,CCNc1ncc2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)c(=O)n(C[C@H]3OC[C@H](N)CO3)c2n1,IC50,'=',148,nM,6.83,,,UO_0000065,13.44,0.26,3.82,5.25,0,CHEMBL3772526,Inhibition of PAK1 in human EBC1 cells assessed as reduction in levels of MEK phosphorylation at S298 residue after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3769359,1,Scientific Literature,ACS Med. Chem. Lett.,2015,None,
CHEMBL3769748,,0,490.01,0,4.31,3,CCNc1ncc2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)c(=O)n(CC3CCNCC3)c2n1,IC50,'=',145,nM,6.84,,,UO_0000065,13.96,0.27,2.53,7.01,0,CHEMBL3772526,Inhibition of PAK1 in human EBC1 cells assessed as reduction in levels of MEK phosphorylation at S298 residue after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3769359,1,Scientific Literature,ACS Med. Chem. Lett.,2015,None,
CHEMBL3770369,,0,463.97,0,4.05,4,CCNc1ncc2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)c(=O)n(CCCCN)c2n1,IC50,'=',147,nM,6.83,,,UO_0000065,14.73,0.28,2.78,6.12,0,CHEMBL3772526,Inhibition of PAK1 in human EBC1 cells assessed as reduction in levels of MEK phosphorylation at S298 residue after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3769359,1,Scientific Literature,ACS Med. Chem. Lett.,2015,None,
CHEMBL3128043,PF-03758309,1,490.64,0,4.53,1; PF-3758309,Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,IC50,'=',39,nM,7.41,,,UO_0000065,15.1,0.29,2.88,7.26,0,CHEMBL4709507,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4706541,1,Scientific Literature,Eur J Med Chem,2020,None,
CHEMBL469,KETOROLAC,4,255.27,0,2.29,Toradol,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,IC50,'=',36000,nM,4.44,,,UO_0000065,17.41,0.32,2.15,7.49,0,CHEMBL4002926,Inhibition of PAK1 in human A549 cells using myelin basic protein as substrate preincubated for 24 hrs followed by PAK1 immunoprecipation and substrate addition measured after 60 mins by ATP-Glo kinase assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4002563,1,Scientific Literature,Eur J Med Chem,2017,CHEMBL3307651,
CHEMBL4764030,,0,415.5,0,3.64,8g,O=C(CCN1CCCCC1)Nc1ccc2c(c1)/C(=C\c1cnc3ccccn13)C(=O)N2,IC50,'=',7380,nM,5.13,,,UO_0000065,12.35,0.23,1.49,6.52,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4776242,,0,367.48,0,2.93,6m,Cc1ccc(NC(=S)N2CCC(Nc3ncnc4[nH]ncc34)CC2)cc1,IC50,'=',19550,nM,4.71,,,UO_0000065,12.81,0.25,1.78,5.76,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL4784049,,0,365.44,0,2.76,8b,Cc1cccc(C)c1NC(=O)NC1CCN(c2ncnc3[nH]ncc23)CC1,IC50,'=',2160,nM,5.67,,,UO_0000065,15.5,0.29,2.91,5.73,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL4798596,,0,371.83,0,2.8,8g,O=C(Nc1ccccc1Cl)NC1CCN(c2ncnc3[nH]ncc23)CC1,IC50,'=',560,nM,6.25,,,UO_0000065,16.81,0.33,3.45,6.33,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL4747878,,0,437.5,0,2.86,10f,COc1ccc(/C=C2/C(=O)Nc3ccc(NC(=O)CCN4CCOCC4)cc32)cc1OC,IC50,'=',22330,nM,4.65,,,UO_0000065,10.63,0.2,1.79,5.22,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
